GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
16	rs4923822	15	 39661779	rs1837636	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	15q14	NR					NA	NA	rs1837636-?	rs1837636	0	1837636	intron_variant	1	NR	7E-9	8.15490195998574	(right supramarginal)	NA		NR [9227495] (imputed)	N
16	rs4923822	15	 39661779	rs1837636	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	15q14	NR					NA	NA	rs1837636-?	rs1837636	0	1837636	intron_variant	1	NR	1E-9	9	(left supramarginal)	NA		NR [9227495] (imputed)	N
16	rs4923822	15	 39664000	rs34680120	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	15q14	NR					NA	NA	rs34680120-?	rs34680120	0	34680120	intron_variant	1	NR	4E-11	10.397940008672	(left superior parietal)	NA		NR [9227495] (imputed)	N
16	rs4923822	15	 39664000	rs34680120	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	15q14	NR					NA	NA	rs34680120-?	rs34680120	0	34680120	intron_variant	1	NR	2E-43	42.698970004336	(left precentral)	NA		NR [9227495] (imputed)	N
16	rs4923822	15	 39664000	rs34680120	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	15q14	NR					NA	NA	rs34680120-?	rs34680120	0	34680120	intron_variant	1	NR	3E-42	41.5228787452803	(right precentral)	NA		NR [9227495] (imputed)	N
17	rs12711472	16	 87224132	rs12711472	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Subcortical volume (MOSTest)	26,502 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs12711472-?	rs12711472	0	12711472	intron_variant	0		1E-28	28		NA		NR [7428630] (imputed)	N
17	rs12711472	16	 87224293	rs12711473	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (axial diusivities)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs12711473-?	rs12711473	0	12711473	intron_variant	0		7E-14	13.1549019599857	(Superior corona radiata)	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87225101	rs9937293	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (mode of anisotropy)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs9937293-?	rs9937293	0	9937293	intron_variant	0		1E-18	18	(Superior corona radiata)	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87225101	rs9937293	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical thickness	22,163 European and African American ancestry individuals	22,363 European ancestry individuals	16q24.2	LOC101928708	C16orf95			ENSG00000260456	NA	NA	rs9937293-?	rs9937293	0	9937293	intron_variant	0		2E-27	26.698970004336	(Superior parietal)	NA		Affymetrix, Illumina [NR] (imputed)	N
17	rs12711472	16	 87225101	rs9937293	2019-02-14	30258056	Vojinovic D	2018-09-26	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30258056	Genome-wide association study of 23,500 individuals identifies 7 loci associated with brain ventricular volume.	Lateral ventricular volume in normal aging	22,045 European ancestry individuals, 1,488 African American individuals	NA	16q24.2	FOXL1, C16orf95	C16orf95			ENSG00000260456	NA	NA	rs9937293-A	rs9937293	0	9937293	intron_variant	0	0.59	4E-15	14.397940008672		7.84	z score increase	Affymetrix, Illumina [NR] (imputed)	N
17	rs12711472	16	 87225101	rs9937293	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	16q24.2	C16orf95, RP11-178L8.4, FBXO31	C16orf95			ENSG00000260456	NA	NA	rs9937293-?	rs9937293	0	9937293	intron_variant	0		2E-90	89.698970004336		NA		NR [7428630] (imputed)	N
17	rs12711472	16	 87225101	rs9937293	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical thickness (MOSTest)	26,502 European ancestry individuals	NA	16q24.2	COL3A1, COL5A2, WDR75	C16orf95			ENSG00000260456	NA	NA	rs9937293-?	rs9937293	0	9937293	intron_variant	0		9E-52	51.0457574905607		NA		NR [7428630] (imputed)	N
17	rs12711472	16	 87225101	rs9937293	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical thickness (min-P)	26,502 European ancestry individuals	NA	16q24.2	CA14, APH1A, C1orf54, C1orf51, MRPS21, PRPF3, RPRD2, TARS2, ECM1, ADAMTSL4, AL356356.1	C16orf95			ENSG00000260456	NA	NA	rs9937293-?	rs9937293	0	9937293	intron_variant	0		2E-23	22.698970004336		NA		NR [7428630] (imputed)	N
17	rs12711472	16	 87225139	rs4843227	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (fractional anisotropy)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs4843227-?	rs4843227	0	4843227	intron_variant	0		1E-16	16	(Superior corona radiata)	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87225139	rs4843227	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (mode of anisotropy)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs4843227-?	rs4843227	0	4843227	intron_variant	0		1E-9	9	(Fornix (column and body))	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87225139	rs4843227	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (fractional anisotropy)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs4843227-?	rs4843227	0	4843227	intron_variant	0		6E-9	8.22184874961636	(Posterior corona radiata )	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87225139	rs4843227	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical volume	22,824 European and African American ancestry individuals	NA	16q24.2	LOC101928708	C16orf95			ENSG00000260456	NA	NA	rs4843227-?	rs4843227	0	4843227	intron_variant	0		1E-13	13	(Superior parietal)	NA		Affymetrix, Illumina [NR] (imputed)	N
17	rs12711472	16	 87225139	rs4843227	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical thickness	22,163 European and African American ancestry individuals	22,363 European ancestry individuals	16q24.2	LOC101928708	C16orf95			ENSG00000260456	NA	NA	rs4843227-?	rs4843227	0	4843227	intron_variant	0		2E-15	14.698970004336	(Superior temporal)	NA		Affymetrix, Illumina [NR] (imputed)	N
17	rs12711472	16	 87225143	rs4843560	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs4843560-?	rs4843560	0	4843560	intron_variant	0	NR	1E-16	16	(X4th ventricle)	NA		NR [9227495] (imputed)	N
17	rs12711472	16	 87225143	rs4843560	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (fractional anisotropy)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs4843560-?	rs4843560	0	4843560	intron_variant	0		7E-12	11.1549019599857	(Posterior limb of internal capsule)	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87225143	rs4843560	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (MOSTest)	26,502 European ancestry individuals	NA	16q24.2	PDE4D, DEPDC1B, ELOVL7, ERCC8, NDUFAF2, AC008498.1, SMIM15, ZSWIM6	C16orf95			ENSG00000260456	NA	NA	rs4843560-?	rs4843560	0	4843560	intron_variant	0		2E-29	28.698970004336		NA		NR [7428630] (imputed)	N
17	rs12711472	16	 87226206	rs9933149	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (radial diusivities)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs9933149-?	rs9933149	0	9933149	intron_variant	0		1E-8	8	(Posterior limb of internal capsule)	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87227046	rs12920553	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (axial diusivities)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs12920553-?	rs12920553	0	12920553	intron_variant	0		2E-9	8.69897000433602	(Inferior fronto-occipital fasciculus)	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87227046	rs12920553	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (mode of anisotropy)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs12920553-?	rs12920553	0	12920553	intron_variant	0		9E-9	8.04575749056068	(Inferior fronto-occipital fasciculus)	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87227397	rs12921170	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs12921170-?	rs12921170	0	12921170	intron_variant	0	NR	1E-8	8	(right caudate)	NA		NR [9227495] (imputed)	N
17	rs12711472	16	 87227397	rs12921170	2021-06-22	33293549	Sargurupremraj M	2020-12-08	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/33293549	Cerebral small vessel disease genomics and its implications across the lifespan.	White matter hyperintensity volume	48,454 European ancestry individuals	NA	16q24.2	C16orf95	C16orf95			ENSG00000260456	NA	NA	rs12921170-A	rs12921170	0	12921170	intron_variant	0	NR	1E-17	17		0.0497	[0.038-0.061] unit increase	Affymetrix, Illumina [9900000] (imputed)	N
17	rs12711472	16	 87229344	rs56023709	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical thickness	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs56023709-A	rs56023709	0	56023709	intron_variant	0	0.3975	1E-15	15	(Superior Parietal)	0.005009016	[0.0038-0.0062] unit decrease	Affymetrix, Illumina [NR]	N
17	rs12711472	16	 87229344	rs56023709	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (mode of anisotropy)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs56023709-?	rs56023709	0	56023709	intron_variant	0		4E-12	11.397940008672	(Posterior corona radiata )	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87230537	rs11860417	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (fractional anisotropy)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs11860417-?	rs11860417	0	11860417	intron_variant	0		5E-10	9.30102999566398	(Superior corona radiata)	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87230537	rs11860417	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (mode of anisotropy)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs11860417-?	rs11860417	0	11860417	intron_variant	0		7E-13	12.1549019599857	(Superior corona radiata)	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87230537	rs11860417	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (mode of anisotropy)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs11860417-?	rs11860417	0	11860417	intron_variant	0		8E-9	8.09691001300806	(Posterior corona radiata )	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87230537	rs11860417	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (mode of anisotropy)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs11860417-?	rs11860417	0	11860417	intron_variant	0		2E-10	9.69897000433602	(Body of corpus callosum)	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87231160	rs4843555	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (min-P)	26,502 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs4843555-?	rs4843555	0	4843555	intron_variant	0		4E-24	23.397940008672		NA		NR [7428630] (imputed)	N
17	rs12711472	16	 87231160	rs4843555	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Subcortical volume (min-P)	26,502 European ancestry individuals	NA	16q24.2	CDC25A, ZNF589, NME6, SPINK8, FBXW12, PLXNB1, CCDC51, TMA7, ATRIP, TREX1, SHISA5, PFKFB4, UCN2, COL7A1, UQCRC1, TMEM89, SLC26A6, CELSR3, NCKIPSD, IP6K2, PRKAR2A, SLC25A20, ARIH2OS, ARIH2, P4HTM, WDR6, DALRD3, NDUFAF3, IMPDH2, QRICH1, QARS, USP19, LAMB2, CCDC71, KLHDC8B, C3orf84, CCDC36, RP11-3B7.1, C3orf62, USP4, GPX1, RHOA, TCTA, AMT, NICN1, DAG1, BSN, APEH, MST1, RNF123, AMIGO3, GMPPB, IP6K1, CDHR4, FAM212A, UBA7, TRAIP, CAMKV, MST1R, CTD-2330K9.3, MON1A, RBM6, RBM5, SEMA3F, GNAT1, GNAI2, LSMEM2, IFRD2, HYAL2, TUSC2, RASSF1, ZMYND10, NPRL2, CYB561D2, XXcos-LUCA11.5, TMEM115, CACNA2D2, CISH, MAPKAPK3, DOCK3	C16orf95			ENSG00000260456	NA	NA	rs4843555-?	rs4843555	0	4843555	intron_variant	0		3E-24	23.5228787452803		NA		NR [7428630] (imputed)	N
17	rs12711472	16	 87231499	rs12149643	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs12149643-?	rs12149643	0	12149643	intron_variant	0	NR	7E-24	23.1549019599857	(right lateral ventricle)	NA		NR [9227495] (imputed)	N
17	rs12711472	16	 87231499	rs12149643	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (axial diusivities)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs12149643-?	rs12149643	0	12149643	intron_variant	0		3E-9	8.52287874528034	(Posterior limb of internal capsule)	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87231499	rs12149643	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (axial diusivities)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs12149643-?	rs12149643	0	12149643	intron_variant	0		4E-15	14.397940008672	(Fornix (column and body))	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87231499	rs12149643	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (mean diusivities)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs12149643-?	rs12149643	0	12149643	intron_variant	0		2E-15	14.698970004336	(Fornix (column and body))	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87231499	rs12149643	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (radial diusivities)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs12149643-?	rs12149643	0	12149643	intron_variant	0		2E-15	14.698970004336	(Fornix (column and body))	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87231499	rs12149643	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (mode of anisotropy)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs12149643-?	rs12149643	0	12149643	intron_variant	0		5E-10	9.30102999566398	(Posterior limb of internal capsule)	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87231499	rs12149643	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (fractional anisotropy)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs12149643-?	rs12149643	0	12149643	intron_variant	0		2E-10	9.69897000433602	(Fornix (column and body))	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87233185	rs4843553	2021-06-22	33293549	Sargurupremraj M	2020-12-08	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/33293549	Cerebral small vessel disease genomics and its implications across the lifespan.	White matter hyperintensity volume x hypertension interaction (2df)	46,055 European ancestry individuals, 2,469 African American individuals	NA	16q24.2	C16orf95	C16orf95			ENSG00000260456	NA	NA	rs4843553-C	rs4843553	0	4843553	intron_variant	0	0.5593	1E-14	14		NA		Affymetrix, Illumina [9900000] (imputed)	N
17	rs12711472	16	 87233185	rs4843553	2021-06-22	33293549	Sargurupremraj M	2020-12-08	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/33293549	Cerebral small vessel disease genomics and its implications across the lifespan.	White matter hyperintensity volume (adjusted for hypertension)	46,055 European ancestry individuals, 2,469 African American individuals	NA	16q24.2	C16orf95	C16orf95			ENSG00000260456	NA	NA	rs4843553-C	rs4843553	0	4843553	intron_variant	0	NR	1E-15	15		0.0479	[0.036-0.06] unit increase	Affymetrix, Illumina [9900000] (imputed)	N
17	rs12711472	16	 87233185	rs4843553	2021-06-22	33293549	Sargurupremraj M	2020-12-08	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/33293549	Cerebral small vessel disease genomics and its implications across the lifespan.	White matter hyperintensity volume	2,516 African American individuals, 48,454 European ancestry individuals	NA	16q24.2	C16orf95	C16orf95			ENSG00000260456	NA	NA	rs4843553-C	rs4843553	0	4843553	intron_variant	0	0.5655	5E-16	15.301029995664		0.048	[0.036-0.06] unit increase	Affymetrix, Illumina [9900000] (imputed)	N
17	rs12711472	16	 87233516	rs4843552	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs4843552-?	rs4843552	0	4843552	intron_variant	0	NR	2E-21	20.698970004336	(left lateral ventricle)	NA		NR [9227495] (imputed)	N
17	rs12711472	16	 87233516	rs4843552	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (mode of anisotropy)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs4843552-?	rs4843552	0	4843552	intron_variant	0		1E-17	17	(Body of corpus callosum)	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87233516	rs4843552	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (fractional anisotropy)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs4843552-?	rs4843552	0	4843552	intron_variant	0		7E-10	9.15490195998574	(Retrolenticular part of internal capsule)	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87235916	rs4240791	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs4240791-?	rs4240791	0	4240791	intron_variant	0	NR	2E-12	11.698970004336	(X4th ventricle)	NA		NR [9227495] (imputed)	N
17	rs12711472	16	 87235916	rs4240791	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (axial diusivities)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs4240791-?	rs4240791	0	4240791	intron_variant	0		2E-10	9.69897000433602	(Superior corona radiata)	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87235916	rs4240791	2020-02-05	31666681	Zhao B	2019-10-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31666681	Large-scale GWAS reveals genetic architecture of brain white matter microstructure and genetic overlap with cognitive and mental health traits (n = 17,706).	White matter microstructure (fractional anisotropy)	17,706 European ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs4240791-?	rs4240791	0	4240791	intron_variant	0		3E-8	7.52287874528034	(Posterior limb of internal capsule)	NA		NR [8955960] (imputed)	N
17	rs12711472	16	 87236012	rs4240789	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	16q24.2	NR	C16orf95			ENSG00000260456	NA	NA	rs4240789-?	rs4240789	0	4240789	intron_variant	0	NR	9E-11	10.0457574905607	(X3rd ventricle)	NA		NR [9227495] (imputed)	N
