                                                                               p1                                                                                  p2      rg      se       z       p  h2_obs  h2_obs_se  h2_int  h2_int_se    gcov_int  gcov_int_se
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.1630  0.0518  3.1488  0.0016  0.3859     0.0265  1.0110     0.0078   -0.1119       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.0555  0.0964  0.5760  0.5646  0.3121     0.0494  0.9951     0.0067   -0.0088       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.0192  0.0365  0.5265  0.5986  0.4422     0.0180  1.0398     0.0124   -0.0272       0.0049
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.1304  0.0891  1.4641  0.1432  0.2373     0.0156  1.0318     0.0105   -0.0297       0.0048
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.3645  0.1299  2.8062  0.0050  0.1938     0.0167  1.0088     0.0096   -0.0387       0.0051
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.1525  0.0734  2.0791  0.0376  0.0700     0.0029  1.0323     0.0112   -0.0393       0.0045
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz  0.0347  0.1186  0.2925  0.7699  0.0126     0.0016  1.0322     0.0072    0.0045       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz -0.0651  0.0775 -0.8404  0.4007  1.5206     0.0828  1.0095     0.0082    0.0080       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.1477  0.0864  1.7090  0.0875  0.3859     0.0265  1.0110     0.0078   -0.1017       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.0080  0.1477  0.0544  0.9566  0.3121     0.0494  0.9951     0.0067   -0.0091       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.1260  0.0783  1.6096  0.1075  0.4422     0.0180  1.0398     0.0124   -0.0348       0.0052
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.6729  3.0303  0.2221  0.8243  0.2373     0.0156  1.0318     0.0105   -0.0295       0.0044
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.6533  2.7591  0.2368  0.8128  0.1938     0.0167  1.0088     0.0096   -0.0292       0.0048
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.2688  0.2889  0.9305  0.3521  0.0700     0.0029  1.0323     0.0112   -0.0312       0.0043
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz  0.4692  0.4503  1.0420  0.2974  0.0126     0.0016  1.0322     0.0072    0.0022       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz  0.1485  0.2005  0.7407  0.4589  1.5206     0.0828  1.0095     0.0082   -0.0049       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.5128  0.6273  0.8174  0.4137  0.3859     0.0265  1.0110     0.0078   -0.1032       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.3514  1.5652  0.2245  0.8224  0.3121     0.0494  0.9951     0.0067   -0.0113       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.3163  0.5037  0.6280  0.5300  0.4422     0.0180  1.0398     0.0124   -0.0356       0.0052
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.3398  0.2727  1.2458  0.2128  0.2373     0.0156  1.0318     0.0105   -0.0273       0.0045
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.5143  0.4125  1.2467  0.2125  0.1938     0.0167  1.0088     0.0096   -0.0338       0.0045
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.2627  0.2511  1.0463  0.2954  0.0700     0.0029  1.0323     0.0112   -0.0332       0.0044
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz -0.0607  0.2347 -0.2587  0.7959  0.0126     0.0016  1.0322     0.0072    0.0055       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz -0.0126  0.1464 -0.0859  0.9315  1.5206     0.0828  1.0095     0.0082    0.0049       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.4419  0.4277  1.0332  0.3015  0.3859     0.0265  1.0110     0.0078   -0.1062       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.1883  0.2555  0.7369  0.4612  0.3121     0.0494  0.9951     0.0067   -0.0135       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.2544  0.2260  1.1256  0.2603  0.4422     0.0180  1.0398     0.0124   -0.0350       0.0048
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.1538  0.0704  2.1851  0.0289  0.2373     0.0156  1.0318     0.0105   -0.0264       0.0049
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.2291  0.0929  2.4656  0.0137  0.1938     0.0167  1.0088     0.0096   -0.0316       0.0049
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.1069  0.0485  2.2048  0.0275  0.0700     0.0029  1.0323     0.0112   -0.0360       0.0049
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz  0.0398  0.0827  0.4810  0.6305  0.0126     0.0016  1.0322     0.0072    0.0023       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz  0.0175  0.0502  0.3492  0.7270  1.5206     0.0828  1.0095     0.0082    0.0007       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.2249  0.0658  3.4169  0.0006  0.3859     0.0265  1.0110     0.0078   -0.1123       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz -0.0766  0.1042 -0.7355  0.4621  0.3121     0.0494  0.9951     0.0067   -0.0054       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.1251  0.0489  2.5609  0.0104  0.4422     0.0180  1.0398     0.0124   -0.0391       0.0050
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.1170  0.0739  1.5826  0.1135  0.2373     0.0156  1.0318     0.0105   -0.0291       0.0049
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.2978  0.0884  3.3680  0.0008  0.1938     0.0167  1.0088     0.0096   -0.0373       0.0044
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.0474  0.0471  1.0059  0.3145  0.0700     0.0029  1.0323     0.0112   -0.0302       0.0046
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz  0.1386  0.1055  1.3140  0.1889  0.0126     0.0016  1.0322     0.0072   -0.0025       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz  0.0262  0.0653  0.4014  0.6881  1.5206     0.0828  1.0095     0.0082    0.0056       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.3042  0.0834  3.6481  0.0003  0.3859     0.0265  1.0110     0.0078   -0.1130       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.1057  0.1211  0.8733  0.3825  0.3121     0.0494  0.9951     0.0067   -0.0113       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.1128  0.0478  2.3583  0.0184  0.4422     0.0180  1.0398     0.0124   -0.0328       0.0049
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.3007  0.2201  1.3666  0.1718  0.2373     0.0156  1.0318     0.0105   -0.0233       0.0042
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.8107  0.6942  1.1678  0.2429  0.1938     0.0167  1.0088     0.0096   -0.0374       0.0051
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.1367  0.1802  0.7582  0.4483  0.0700     0.0029  1.0323     0.0112   -0.0297       0.0046
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz  0.2661  0.2305  1.1543  0.2484  0.0126     0.0016  1.0322     0.0072   -0.0007       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz -0.0728  0.1520 -0.4788  0.6321  1.5206     0.0828  1.0095     0.0082    0.0065       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.3519  0.2704  1.3013  0.1932  0.3859     0.0265  1.0110     0.0078   -0.1002       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.2380  0.2859  0.8326  0.4051  0.3121     0.0494  0.9951     0.0067   -0.0086       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.2259  0.1735  1.3020  0.1929  0.4422     0.0180  1.0398     0.0124   -0.0357       0.0046
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.1648  0.2147  0.7676  0.4427  0.2373     0.0156  1.0318     0.0105   -0.0217       0.0049
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.4858  0.4808  1.0105  0.3123  0.1938     0.0167  1.0088     0.0096   -0.0269       0.0048
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.1275  0.1152  1.1067  0.2684  0.0700     0.0029  1.0323     0.0112   -0.0325       0.0045
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz  0.1715  0.1642  1.0445  0.2963  0.0126     0.0016  1.0322     0.0072   -0.0017       0.0031
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz -0.0241  0.1116 -0.2160  0.8290  1.5206     0.0828  1.0095     0.0082    0.0065       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.4417  0.2277  1.9397  0.0524  0.3859     0.0265  1.0110     0.0078   -0.1097       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.4650  0.3075  1.5121  0.1305  0.3121     0.0494  0.9951     0.0067   -0.0150       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.1790  0.1300  1.3771  0.1685  0.4422     0.0180  1.0398     0.0124   -0.0334       0.0053
