                                                                                            p1                                                                                             p2      rg      se        z            p  h2_obs  h2_obs_se  h2_int  h2_int_se  gcov_int  gcov_int_se
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par07.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6728  0.0592  11.3573   6.8217e-30  0.1454     0.0172  0.9957     0.0070    0.1833       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par07.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.6386  0.0822   7.7648   8.1785e-15  0.0587     0.0153  0.9938     0.0063    0.1872       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par07.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7256  0.0552  13.1412   1.9123e-39  0.1553     0.0150  0.9963     0.0064    0.1864       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par07.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par23.sumstats.gz  1.0500  0.2255   4.6559   3.2250e-06  0.0248     0.0133  1.0035     0.0060    0.2367       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par07.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.6079  0.0719   8.4573   2.7366e-17  0.0818     0.0151  1.0011     0.0061    0.1996       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par07.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.7371  0.1719   4.2874   1.8077e-05  0.0244     0.0139  0.9968     0.0060    0.1779       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par07.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par26.sumstats.gz  2.2181  4.5655   0.4858   6.2709e-01  0.0034     0.0119  1.0009     0.0060    0.2331       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par07.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.1492  0.6334   1.8144   6.9619e-02  0.0094     0.0125  1.0086     0.0060    0.2145       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par07.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.9114  0.0555  16.4200   1.3750e-60  0.0715     0.0147  0.9917     0.0061    0.5092       0.0052
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par07.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  1.0820  0.0893  12.1192   8.3553e-34  0.0422     0.0131  1.0019     0.0068    0.5502       0.0061
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par07.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par30.sumstats.gz  1.1679  0.3370   3.4653   5.2972e-04  0.0153     0.0123  0.9997     0.0059    0.4254       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par07.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par31.sumstats.gz  2.1687  5.3380   0.4063   6.8454e-01  0.0026     0.0109  1.0107     0.0056    0.3696       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  0.7917  0.0666  11.8816   1.4752e-32  0.0705     0.0137  1.0043     0.0064    0.2301       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  0.7766  0.0486  15.9668   2.1776e-57  0.1288     0.0181  0.9911     0.0068    0.1975       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par11.sumstats.gz  0.7883  0.0474  16.6426   3.4268e-62  0.1107     0.0146  0.9985     0.0063    0.2010       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par12.sumstats.gz  0.6768  0.0633  10.6953   1.0706e-26  0.0641     0.0138  0.9988     0.0059    0.1556       0.0034
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par13.sumstats.gz  1.1727  0.4161   2.8182   4.8290e-03  0.0149     0.0123  1.0009     0.0057    0.1862       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par14.sumstats.gz  0.6640  0.0585  11.3580   6.7660e-30  0.0757     0.0145  0.9950     0.0067    0.1778       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.8479  0.1752   4.8404   1.2956e-06  0.0257     0.0121  1.0065     0.0060    0.1881       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.9591  0.0279  34.3173  4.3397e-258  0.0933     0.0140  1.0047     0.0070    0.7169       0.0066
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.9266  0.0343  27.0487  3.9557e-161  0.1552     0.0151  1.0014     0.0064    0.4019       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.7882  0.0642  12.2779   1.1904e-34  0.0670     0.0132  1.0022     0.0064    0.2409       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.8011  0.1031   7.7671   8.0304e-15  0.0408     0.0135  1.0039     0.0059    0.1822       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.7659  0.0446  17.1683   4.5856e-66  0.1454     0.0172  0.9957     0.0070    0.1757       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.7239  0.0742   9.7606   1.6617e-22  0.0587     0.0153  0.9938     0.0063    0.2238       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.8168  0.0430  18.9975   1.7877e-80  0.1553     0.0150  0.9963     0.0064    0.2191       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.9005  0.1970   4.5720   4.8298e-06  0.0248     0.0133  1.0035     0.0060    0.1818       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.6578  0.0547  12.0351   2.3223e-33  0.0818     0.0151  1.0011     0.0061    0.1795       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.7960  0.1839   4.3294   1.4952e-05  0.0244     0.0139  0.9968     0.0060    0.1780       0.0034
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.8796  4.0004   0.4699   6.3846e-01  0.0034     0.0119  1.0009     0.0060    0.1805       0.0034
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.2734  0.7436   1.7125   8.6799e-02  0.0094     0.0125  1.0086     0.0060    0.2014       0.0035
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.6420  0.0653   9.8342   8.0238e-23  0.0715     0.0147  0.9917     0.0061    0.1804       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.8367  0.1038   8.0590   7.6932e-16  0.0422     0.0131  1.0019     0.0068    0.1766       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.7613  0.2764   2.7544   5.8792e-03  0.0153     0.0123  0.9997     0.0059    0.1832       0.0035
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par31.sumstats.gz  2.2961  5.8722   0.3910   6.9580e-01  0.0026     0.0109  1.0107     0.0056    0.1876       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  0.7088  0.0685  10.3396   4.6631e-25  0.1288     0.0181  0.9911     0.0068    0.2079       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par11.sumstats.gz  0.8526  0.0783  10.8906   1.2783e-27  0.1107     0.0146  0.9985     0.0063    0.2277       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par12.sumstats.gz  0.6012  0.0816   7.3649   1.7722e-13  0.0641     0.0138  0.9988     0.0059    0.1602       0.0032
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par13.sumstats.gz  0.9705  0.3209   3.0237   2.4971e-03  0.0149     0.0123  1.0009     0.0057    0.1969       0.0033
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par14.sumstats.gz  0.6935  0.0696   9.9616   2.2448e-23  0.0757     0.0145  0.9950     0.0067    0.2170       0.0033
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.8047  0.1591   5.0589   4.2178e-07  0.0257     0.0121  1.0065     0.0060    0.2377       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.7527  0.0749  10.0480   9.3778e-24  0.0933     0.0140  1.0047     0.0070    0.2351       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.8479  0.0725  11.6917   1.4063e-31  0.1552     0.0151  1.0014     0.0064    0.2170       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.9945  0.0425  23.3873  5.7594e-121  0.0670     0.0132  1.0022     0.0064    0.7155       0.0060
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.9362  0.0825  11.3418   8.1425e-30  0.0408     0.0135  1.0039     0.0059    0.5454       0.0048
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.7883  0.0687  11.4779   1.7039e-30  0.1454     0.0172  0.9957     0.0070    0.1868       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.6481  0.0879   7.3695   1.7124e-13  0.0587     0.0153  0.9938     0.0063    0.2323       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7882  0.0680  11.5881   4.7375e-31  0.1553     0.0150  0.9963     0.0064    0.1897       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.7633  0.1808   4.2221   2.4205e-05  0.0248     0.0133  1.0035     0.0060    0.2494       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.6305  0.0762   8.2785   1.2477e-16  0.0818     0.0151  1.0011     0.0061    0.1832       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.6110  0.1643   3.7182   2.0066e-04  0.0244     0.0139  0.9968     0.0060    0.1864       0.0032
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par26.sumstats.gz  2.0308  4.2186   0.4814   6.3024e-01  0.0034     0.0119  1.0009     0.0060    0.1909       0.0034
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.1775  0.6765   1.7405   8.1774e-02  0.0094     0.0125  1.0086     0.0060    0.2017       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.7081  0.0836   8.4668   2.5225e-17  0.0715     0.0147  0.9917     0.0061    0.1954       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.7182  0.0989   7.2619   3.8178e-13  0.0422     0.0131  1.0019     0.0068    0.2307       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.9609  0.3226   2.9788   2.8940e-03  0.0153     0.0123  0.9997     0.0059    0.2147       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par31.sumstats.gz  1.7071  4.1841   0.4080   6.8328e-01  0.0026     0.0109  1.0107     0.0056    0.2391       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par11.sumstats.gz  0.7503  0.0518  14.4835   1.5407e-47  0.1107     0.0146  0.9985     0.0063    0.2411       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par12.sumstats.gz  0.6485  0.0693   9.3521   8.5953e-21  0.0641     0.0138  0.9988     0.0059    0.1465       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par13.sumstats.gz  0.7867  0.2707   2.9064   3.6563e-03  0.0149     0.0123  1.0009     0.0057    0.1767       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par14.sumstats.gz  0.6676  0.0623  10.7190   8.2870e-27  0.0757     0.0145  0.9950     0.0067    0.1809       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.8665  0.1790   4.8398   1.3000e-06  0.0257     0.0121  1.0065     0.0060    0.1767       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.7316  0.0563  13.0030   1.1766e-38  0.0933     0.0140  1.0047     0.0070    0.2121       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.7348  0.0435  16.8761   6.7410e-64  0.1552     0.0151  1.0014     0.0064    0.1760       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.7518  0.0719  10.4489   1.4829e-25  0.0670     0.0132  1.0022     0.0064    0.2114       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.7274  0.1017   7.1508   8.6284e-13  0.0408     0.0135  1.0039     0.0059    0.1798       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.8896  0.0328  27.1209  5.5900e-162  0.1454     0.0172  0.9957     0.0070    0.5235       0.0061
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par21.sumstats.gz  1.0176  0.0531  19.1656   7.1705e-82  0.0587     0.0153  0.9938     0.0063    0.6081       0.0058
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7579  0.0469  16.1744   7.6481e-59  0.1553     0.0150  0.9963     0.0064    0.2250       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.9523  0.1950   4.8827   1.0466e-06  0.0248     0.0133  1.0035     0.0060    0.2230       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.6243  0.0632   9.8831   4.9297e-23  0.0818     0.0151  1.0011     0.0061    0.1679       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.6025  0.1438   4.1893   2.7979e-05  0.0244     0.0139  0.9968     0.0060    0.1729       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.2682  2.6148   0.4850   6.2768e-01  0.0034     0.0119  1.0009     0.0060    0.1780       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.0570  0.6033   1.7521   7.9760e-02  0.0094     0.0125  1.0086     0.0060    0.1773       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.6731  0.0637  10.5667   4.2520e-26  0.0715     0.0147  0.9917     0.0061    0.1826       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.7025  0.0872   8.0554   7.9202e-16  0.0422     0.0131  1.0019     0.0068    0.1846       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.8918  0.3054   2.9202   3.4985e-03  0.0153     0.0123  0.9997     0.0059    0.1749       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par31.sumstats.gz  2.0866  5.2777   0.3954   6.9258e-01  0.0026     0.0109  1.0107     0.0056    0.1773       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par12.sumstats.gz  0.7799  0.0696  11.2075   3.7458e-29  0.0641     0.0138  0.9988     0.0059    0.1547       0.0035
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par13.sumstats.gz  0.7902  0.2583   3.0595   2.2168e-03  0.0149     0.0123  1.0009     0.0057    0.1909       0.0034
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par14.sumstats.gz  0.7729  0.0696  11.1096   1.1260e-28  0.0757     0.0145  0.9950     0.0067    0.2379       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.8748  0.1802   4.8539   1.2104e-06  0.0257     0.0121  1.0065     0.0060    0.1888       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.8020  0.0596  13.4521   2.9917e-41  0.0933     0.0140  1.0047     0.0070    0.2089       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.8260  0.0471  17.5334   7.9692e-69  0.1552     0.0151  1.0014     0.0064    0.1939       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.8646  0.0718  12.0405   2.1769e-33  0.0670     0.0132  1.0022     0.0064    0.2050       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.8622  0.1244   6.9333   4.1126e-12  0.0408     0.0135  1.0039     0.0059    0.2349       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.7543  0.0455  16.5688   1.1708e-61  0.1454     0.0172  0.9957     0.0070    0.2353       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.7297  0.0699  10.4317   1.7772e-25  0.0587     0.0153  0.9938     0.0063    0.2393       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.9038  0.0377  24.0045  2.4955e-127  0.1553     0.0150  0.9963     0.0064    0.4400       0.0050
