                                                                                            p1                                                     p2      rg      se        z            p  h2_obs  h2_obs_se  h2_int  h2_int_se  gcov_int  gcov_int_se
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par227.sumstats.gz  1.1559  0.1632   7.0827   1.4140e-12  0.0714     0.0244  1.0053     0.0064    0.3421       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par228.sumstats.gz  0.9506  0.0896  10.6139   2.5673e-26  0.1125     0.0273  1.0054     0.0066    0.3427       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par229.sumstats.gz  1.0018  0.1488   6.7343   1.6472e-11  0.0692     0.0255  0.9973     0.0065    0.3427       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par230.sumstats.gz  0.7027  0.0248  28.2770  6.6229e-176  0.4898     0.0399  0.9996     0.0076    0.3421       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par231.sumstats.gz  0.6999  0.0320  21.8827  3.7939e-106  0.3517     0.0347  0.9964     0.0069    0.3419       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par232.sumstats.gz  0.6823  0.0265  25.7145  8.0384e-146  0.4407     0.0474  1.0048     0.0079    0.3445       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par233.sumstats.gz  0.7170  0.0319  22.5052  3.6951e-112  0.3127     0.0359  1.0020     0.0080    0.3427       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par234.sumstats.gz  1.2780  0.3267   3.9122   9.1466e-05  0.0384     0.0222  1.0070     0.0056    0.3480       0.0035
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par235.sumstats.gz  1.0817  0.1745   6.1983   5.7091e-10  0.0602     0.0230  1.0026     0.0060    0.3458       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par236.sumstats.gz  0.7765  0.0361  21.5343  7.4265e-103  0.2576     0.0258  1.0077     0.0059    0.3428       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par237.sumstats.gz  0.7751  0.0407  19.0528   6.2314e-81  0.2374     0.0277  1.0150     0.0063    0.3442       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par238.sumstats.gz  0.9904  0.1324   7.4784   7.5232e-14  0.0745     0.0229  1.0098     0.0057    0.3474       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par239.sumstats.gz  0.9378  0.1245   7.5329   4.9607e-14  0.0846     0.0277  1.0080     0.0066    0.3457       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par240.sumstats.gz  0.7878  0.0320  24.5798  2.0777e-133  0.2835     0.0322  1.0115     0.0077    0.3421       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par241.sumstats.gz  0.7564  0.0385  19.6696   3.9294e-86  0.2120     0.0260  1.0013     0.0062    0.3453       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par242.sumstats.gz  0.8107  0.0648  12.5020   7.2804e-36  0.1326     0.0248  1.0013     0.0065    0.3461       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par243.sumstats.gz  0.8213  0.0553  14.8567   6.2940e-50  0.1629     0.0257  1.0115     0.0066    0.3428       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par244.sumstats.gz  0.8026  0.0418  19.1868   4.7756e-82  0.2180     0.0243  1.0040     0.0060    0.3417       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par245.sumstats.gz  0.7667  0.0417  18.3836   1.7771e-75  0.2198     0.0276  1.0036     0.0066    0.3427       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par246.sumstats.gz  0.7693  0.0405  18.9981   1.7680e-80  0.2057     0.0272  1.0023     0.0063    0.3440       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par247.sumstats.gz  0.8998  0.0788  11.4224   3.2300e-30  0.1169     0.0243  1.0081     0.0063    0.3464       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par248.sumstats.gz  0.9387  0.0769  12.2075   2.8347e-34  0.1246     0.0246  1.0030     0.0062    0.3449       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par249.sumstats.gz  0.8330  0.0384  21.7088  1.6953e-104  0.2071     0.0275  0.9915     0.0064    0.3455       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par250.sumstats.gz  0.8997  0.0579  15.5374   1.9354e-54  0.1410     0.0224  1.0132     0.0056    0.3532       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par251.sumstats.gz  0.9676  0.0716  13.5137   1.2987e-41  0.1365     0.0253  1.0169     0.0062    0.3483       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par252.sumstats.gz  1.3922  0.3304   4.2138   2.5114e-05  0.0444     0.0235  1.0025     0.0055    0.3413       0.0035
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par253.sumstats.gz  0.8188  0.0769  10.6437   1.8664e-26  0.1072     0.0249  1.0032     0.0065    0.3478       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par254.sumstats.gz  0.8990  0.0645  13.9318   4.0574e-44  0.1382     0.0259  1.0048     0.0065    0.3498       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par255.sumstats.gz  1.4297  0.4350   3.2863   1.0150e-03  0.0316     0.0209  1.0049     0.0059    0.3445       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par256.sumstats.gz  0.9491  0.0852  11.1442   7.6412e-29  0.0982     0.0218  0.9901     0.0065    0.3398       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par257.sumstats.gz  1.0973  0.1754   6.2556   3.9595e-10  0.0612     0.0234  1.0089     0.0059    0.3466       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par258.sumstats.gz  0.9027  0.0730  12.3697   3.8137e-35  0.1165     0.0235  0.9893     0.0062    0.3395       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par259.sumstats.gz  0.9935  0.0788  12.6085   1.8949e-36  0.1225     0.0237  1.0066     0.0061    0.3436       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par260.sumstats.gz  1.1918  0.2301   5.1787   2.2339e-07  0.0488     0.0217  1.0018     0.0057    0.3460       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par261.sumstats.gz  0.9908  0.1258   7.8733   3.4534e-15  0.0792     0.0241  1.0027     0.0065    0.3452       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par262.sumstats.gz  1.2403  0.2602   4.7666   1.8738e-06  0.0459     0.0226  0.9999     0.0055    0.3453       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par263.sumstats.gz  2.0070  1.1272   1.7805   7.4990e-02  0.0185     0.0218  1.0112     0.0068    0.3430       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par264.sumstats.gz  1.1468  0.1733   6.6170   3.6661e-11  0.0601     0.0214  1.0099     0.0058    0.3438       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par265.sumstats.gz  0.8060  0.0642  12.5448   4.2470e-36  0.1347     0.0263  1.0015     0.0065    0.3451       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par266.sumstats.gz  1.7004  1.6332   1.0412   2.9780e-01  0.0179     0.0244  1.0093     0.0064    0.3486       0.0035
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par267.sumstats.gz  1.0586  0.1583   6.6877   2.2666e-11  0.0677     0.0239  1.0029     0.0064    0.3443       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par268.sumstats.gz  0.7847  0.0416  18.8598   2.4434e-79  0.2013     0.0256  1.0066     0.0062    0.3427       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par269.sumstats.gz  0.8190  0.0526  15.5805   9.8729e-55  0.1589     0.0256  1.0147     0.0066    0.3454       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par270.sumstats.gz  0.8880  0.0729  12.1832   3.8198e-34  0.1199     0.0238  1.0123     0.0058    0.3459       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par271.sumstats.gz  0.7629  0.0392  19.4765   1.7385e-84  0.2305     0.0283  1.0122     0.0067    0.3454       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par272.sumstats.gz  0.8349  0.0527  15.8356   1.7682e-56  0.1454     0.0242  1.0014     0.0065    0.3416       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par273.sumstats.gz  0.8499  0.0898   9.4590   3.1096e-21  0.1031     0.0255  0.9985     0.0061    0.3460       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par274.sumstats.gz  1.5720  0.7211   2.1800   2.9259e-02  0.0219     0.0216  1.0035     0.0061    0.3460       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par275.sumstats.gz  0.8557  0.0861   9.9386   2.8277e-23  0.1018     0.0264  1.0092     0.0064    0.3482       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par276.sumstats.gz  0.7208  0.0268  26.9163  1.4155e-159  0.3950     0.0336  1.0074     0.0070    0.3432       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par277.sumstats.gz  0.7249  0.0283  25.6422  5.1620e-145  0.3486     0.0324  1.0105     0.0066    0.3456       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par278.sumstats.gz  0.7966  0.0500  15.9419   3.2426e-57  0.1714     0.0261  1.0088     0.0067    0.3456       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par279.sumstats.gz  1.0165  0.1254   8.1079   5.1491e-16  0.0811     0.0229  0.9956     0.0064    0.3411       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par280.sumstats.gz  0.7178  0.0221  32.4677  3.0526e-231  0.5612     0.0437  1.0066     0.0095    0.3411       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par281.sumstats.gz  0.7198  0.0200  36.0673  7.3882e-285  0.6830     0.0439  1.0061     0.0087    0.3394       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par282.sumstats.gz  0.7174  0.0315  22.7504  1.4215e-114  0.2864     0.0301  0.9925     0.0070    0.3420       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par283.sumstats.gz  0.7365  0.0260  28.3728  4.3765e-177  0.4441     0.0411  1.0057     0.0085    0.3393       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par284.sumstats.gz  0.8068  0.0540  14.9467   1.6359e-50  0.1580     0.0254  0.9943     0.0059    0.3431       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../results/brain_shape/ldsc/munged/par285.sumstats.gz  0.7372  0.0330  22.3208  2.3229e-110  0.2803     0.0335  1.0055     0.0069    0.3440       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par01.sumstats.gz  0.9377  0.0640  14.6573  1.2103e-48  2.4659     0.1335  0.9326     0.0164    0.3501       0.0056
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par02.sumstats.gz  0.8869  0.0563  15.7448  7.4529e-56  1.5422     0.0883  0.9722     0.0113    0.3426       0.0052
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par03.sumstats.gz  0.9020  0.0592  15.2406  1.9023e-52  1.8856     0.1062  0.9561     0.0139    0.3558       0.0052
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par04.sumstats.gz  0.7802  0.0429  18.1881  6.4151e-74  0.5685     0.0356  1.0005     0.0074    0.3462       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par05.sumstats.gz  0.8882  0.0558  15.9200  4.6072e-57  1.4473     0.0860  0.9716     0.0115    0.3411       0.0051
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par06.sumstats.gz  0.8642  0.0502  17.2200  1.8799e-66  0.9381     0.0578  0.9845     0.0077    0.3629       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par07.sumstats.gz  0.8464  0.0536  15.8028  2.9761e-56  1.6408     0.1004  0.9722     0.0143    0.3459       0.0052
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par08.sumstats.gz  0.7325  0.0400  18.3146  6.3312e-75  0.3170     0.0293  1.0171     0.0065    0.3497       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par09.sumstats.gz  0.7576  0.0417  18.1610  1.0507e-73  0.4602     0.0296  0.9949     0.0065    0.3458       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par10.sumstats.gz  0.8545  0.0535  15.9680  2.1339e-57  1.2763     0.0676  0.9716     0.0096    0.3421       0.0048
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par11.sumstats.gz  0.8378  0.0493  16.9916  9.4781e-65  0.8880     0.0621  0.9915     0.0091    0.3424       0.0048
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par12.sumstats.gz  0.7598  0.0416  18.2665  1.5284e-74  0.5964     0.0389  0.9993     0.0071    0.3506       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par13.sumstats.gz  0.8633  0.0469  18.3983  1.3544e-75  0.7250     0.0498  0.9927     0.0071    0.3670       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par14.sumstats.gz  0.7787  0.0449  17.3453  2.1403e-67  0.7991     0.0619  1.0064     0.0100    0.3500       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par15.sumstats.gz  0.8635  0.0532  16.2184  3.7389e-59  1.5137     0.0905  0.9777     0.0130    0.3428       0.0050
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par16.sumstats.gz  0.7142  0.0427  16.7119  1.0739e-62  0.2728     0.0293  1.0067     0.0063    0.3498       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par17.sumstats.gz  0.7757  0.0517  15.0043  6.8864e-51  0.2033     0.0260  1.0107     0.0062    0.3466       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par18.sumstats.gz  0.7330  0.0390  18.8014  7.3548e-79  0.4049     0.0290  0.9946     0.0067    0.3470       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par19.sumstats.gz  0.7703  0.0532  14.4775  1.6809e-47  0.2387     0.0276  1.0037     0.0064    0.3470       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par20.sumstats.gz  0.8547  0.0517  16.5425  1.8147e-61  1.0664     0.0581  0.9946     0.0095    0.3474       0.0048
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par21.sumstats.gz  0.8046  0.0483  16.6653  2.3424e-62  0.8929     0.0515  0.9814     0.0079    0.3416       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par22.sumstats.gz  0.7814  0.0448  17.4463  3.6702e-68  0.7164     0.0539  0.9873     0.0083    0.3436       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par23.sumstats.gz  0.8042  0.0458  17.5606  4.9341e-69  0.5628     0.0525  1.0067     0.0087    0.3444       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par24.sumstats.gz  0.7594  0.0451  16.8362  1.3247e-63  0.4115     0.0312  1.0017     0.0069    0.3503       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par25.sumstats.gz  0.7622  0.0401  18.9864  2.2102e-80  0.4334     0.0324  0.9994     0.0065    0.3472       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par26.sumstats.gz  0.8072  0.0440  18.3652  2.4971e-75  0.5469     0.0469  1.0049     0.0085    0.3585       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par27.sumstats.gz  0.8751  0.0464  18.8626  2.3156e-79  0.5372     0.0393  0.9972     0.0072    0.3636       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par28.sumstats.gz  0.7695  0.0418  18.4002  1.3081e-75  0.6441     0.0541  1.0052     0.0090    0.3486       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par29.sumstats.gz  0.7744  0.0451  17.1810  3.6879e-66  0.5098     0.0400  1.0124     0.0068    0.3474       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par30.sumstats.gz  0.8154  0.0456  17.8846  1.5555e-71  0.9073     0.0544  0.9946     0.0090    0.3449       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par31.sumstats.gz  0.8339  0.0492  16.9468  2.0325e-64  1.1826     0.0759  0.9917     0.0111    0.3433       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par32.sumstats.gz  0.7196  0.0449  16.0374  6.9969e-58  0.2457     0.0261  1.0077     0.0060    0.3489       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par33.sumstats.gz  0.7718  0.0623  12.3799  3.3573e-35  0.1531     0.0262  0.9998     0.0061    0.3460       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par34.sumstats.gz  0.7128  0.0541  13.1702  1.3030e-39  0.2107     0.0265  1.0094     0.0063    0.3481       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par35.sumstats.gz  0.8730  0.0817  10.6914  1.1163e-26  0.1145     0.0228  1.0078     0.0059    0.3453       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par36.sumstats.gz  0.7627  0.0443  17.2218  1.8210e-66  0.2302     0.0259  0.9981     0.0062    0.3470       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par37.sumstats.gz  0.7327  0.0437  16.7632  4.5387e-63  0.3972     0.0281  0.9984     0.0068    0.3472       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par38.sumstats.gz  0.7868  0.0555  14.1729  1.3482e-45  0.1801     0.0264  1.0068     0.0063    0.3464       0.0038
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par39.sumstats.gz  0.8332  0.0630  13.2162  7.0748e-40  0.1715     0.0240  0.9945     0.0059    0.3424       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par40.sumstats.gz  0.7922  0.0455  17.4232  5.4971e-68  0.7882     0.0496  1.0006     0.0079    0.3448       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par41.sumstats.gz  0.8266  0.0459  18.0161  1.4578e-72  0.7736     0.0436  1.0106     0.0086    0.3517       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par42.sumstats.gz  0.7902  0.0440  17.9582  4.1411e-72  0.8219     0.0511  0.9914     0.0085    0.3440       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par43.sumstats.gz  0.7739  0.0453  17.0797  2.1015e-65  0.5155     0.0371  0.9942     0.0070    0.3439       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par44.sumstats.gz  0.7722  0.0448  17.2360  1.4247e-66  0.3082     0.0324  0.9999     0.0069    0.3461       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par18.sumstats.gz   ../results/brain_shape/ldsc/munged/par45.sumstats.gz  0.8422  0.0498  16.9067  4.0156e-64  0.8263     0.0623  0.9903     0.0094    0.3401       0.0048
